sentence_id,sentence,obj1_shape,obj1_colour,obj1_size,relation,obj2_shape,obj2_colour,obj2_size,template_id
1203,a large pink oval is positioned above a small blue hexagon,oval,pink,large,above,hexagon,blue,small,6
1204,a red square is inside a pink pentagon,square,red,medium,inside,pentagon,pink,large,4
1205,a large blue oval is below a medium red diamond,oval,blue,large,below,diamond,red,medium,1
1206,a large grey hexagon is above a small yellow square,hexagon,grey,large,above,square,yellow,small,1
1207,a yellow triangle is below a blue diamond,triangle,yellow,large,below,diamond,blue,large,4
1208,a blue triangle is below a grey triangle,triangle,blue,medium,below,triangle,grey,large,4
1209,a medium hexagon is inside a large diamond,hexagon,pink,medium,inside,diamond,yellow,large,5
1210,a small triangle is to the right of a medium diamond,triangle,purple,small,to the right of,diamond,blue,medium,5
1211,there is a small blue hexagon to the right of a small blue circle,hexagon,blue,small,to the right of,circle,blue,small,2
1212,one small grey circle is to the right of one small yellow diamond,circle,grey,small,to the right of,diamond,yellow,small,3
1213,a medium diamond is above a small triangle,diamond,brown,medium,above,triangle,orange,small,5
1214,a large brown hexagon is positioned to the right of a large red pentagon,hexagon,brown,large,to the right of,pentagon,red,large,6
1215,a small triangle is below a medium rectangle,triangle,red,small,below,rectangle,blue,medium,5
1216,a small purple oval is positioned above a medium blue hexagon,oval,purple,small,above,hexagon,blue,medium,6
1217,one medium red oval is below one medium orange rectangle,oval,red,medium,below,rectangle,orange,medium,3
1218,a brown hexagon is to the left of a brown hexagon,hexagon,brown,medium,to the left of,hexagon,brown,medium,4
1219,there is a medium grey oval above a small purple triangle,oval,grey,medium,above,triangle,purple,small,2
1220,a yellow circle is above a purple rectangle,circle,yellow,large,above,rectangle,purple,medium,4
1221,a medium yellow rectangle is inside a large green rectangle,rectangle,yellow,medium,inside,rectangle,green,large,1
1222,a yellow hexagon is next to an orange oval,hexagon,yellow,medium,next to,oval,orange,small,4
1223,a green rectangle is above a yellow triangle,rectangle,green,medium,above,triangle,yellow,small,4
1224,a yellow pentagon is to the right of a brown rectangle,pentagon,yellow,medium,to the right of,rectangle,brown,medium,4
1225,a medium green square is below a small orange oval,square,green,medium,below,oval,orange,small,1
1226,a yellow triangle is to the right of an orange hexagon,triangle,yellow,medium,to the right of,hexagon,orange,small,4
1227,there is a medium grey pentagon to the right of a medium red hexagon,pentagon,grey,medium,to the right of,hexagon,red,medium,2
1228,a medium square is to the right of a small oval,square,pink,medium,to the right of,oval,grey,small,5
1229,a small triangle is to the right of a medium circle,triangle,pink,small,to the right of,circle,green,medium,5
1230,a yellow square is inside a purple oval,square,yellow,small,inside,oval,purple,large,4
1231,a medium circle is inside a large rectangle,circle,pink,medium,inside,rectangle,green,large,5
1232,there is a large pink hexagon below a small orange triangle,hexagon,pink,large,below,triangle,orange,small,2
1233,a green pentagon is to the left of a brown diamond,pentagon,green,large,to the left of,diamond,brown,large,4
1234,there is a small pink square next to a large pink pentagon,square,pink,small,next to,pentagon,pink,large,2
1235,a small diamond is inside a medium triangle,diamond,green,small,inside,triangle,red,medium,5
1236,a small pink hexagon is inside a large blue rectangle,hexagon,pink,small,inside,rectangle,blue,large,1
1237,a medium purple diamond is to the left of a large red hexagon,diamond,purple,medium,to the left of,hexagon,red,large,1
1238,there is a medium yellow pentagon inside a large pink circle,pentagon,yellow,medium,inside,circle,pink,large,2
1239,a large oval is to the right of a large rectangle,oval,green,large,to the right of,rectangle,green,large,5
1240,a medium yellow rectangle is positioned above a medium blue hexagon,rectangle,yellow,medium,above,hexagon,blue,medium,6
1241,there is a large blue oval above a medium pink oval,oval,blue,large,above,oval,pink,medium,2
1242,a small oval is next to a large square,oval,green,small,next to,square,grey,large,5
1243,a small green hexagon is below a small grey hexagon,hexagon,green,small,below,hexagon,grey,small,1
1244,a small circle is to the left of a small oval,circle,orange,small,to the left of,oval,brown,small,5
1245,a brown pentagon is next to a yellow square,pentagon,brown,medium,next to,square,yellow,small,4
1246,a medium red square is positioned to the right of a medium brown hexagon,square,red,medium,to the right of,hexagon,brown,medium,6
1247,a small diamond is to the right of a large square,diamond,grey,small,to the right of,square,purple,large,5
1248,a large blue hexagon is above a small red pentagon,hexagon,blue,large,above,pentagon,red,small,1
1249,there is a small yellow rectangle to the right of a medium grey diamond,rectangle,yellow,small,to the right of,diamond,grey,medium,2
1250,a brown rectangle is below a pink oval,rectangle,brown,large,below,oval,pink,medium,4
1251,a small green pentagon is positioned above a small brown oval,pentagon,green,small,above,oval,brown,small,6
1252,a medium red pentagon is below a small purple oval,pentagon,red,medium,below,oval,purple,small,1
1253,one medium brown hexagon is inside one large brown rectangle,hexagon,brown,medium,inside,rectangle,brown,large,3
1254,a small red hexagon is inside a medium blue oval,hexagon,red,small,inside,oval,blue,medium,1
1255,there is a medium yellow rectangle to the left of a medium blue square,rectangle,yellow,medium,to the left of,square,blue,medium,2
1256,a blue circle is inside a pink oval,circle,blue,medium,inside,oval,pink,large,4
1257,a large green diamond is positioned next to a large red square,diamond,green,large,next to,square,red,large,6
1258,a large yellow hexagon is positioned to the right of a medium orange triangle,hexagon,yellow,large,to the right of,triangle,orange,medium,6
1259,a purple circle is below a blue triangle,circle,purple,small,below,triangle,blue,medium,4
1260,a large rectangle is to the left of a medium hexagon,rectangle,blue,large,to the left of,hexagon,purple,medium,5
1261,a medium yellow hexagon is inside a large orange diamond,hexagon,yellow,medium,inside,diamond,orange,large,1
1262,there is a small purple hexagon inside a large green pentagon,hexagon,purple,small,inside,pentagon,green,large,2
1263,a small grey oval is next to a large purple rectangle,oval,grey,small,next to,rectangle,purple,large,1
1264,a large yellow hexagon is to the right of a small purple triangle,hexagon,yellow,large,to the right of,triangle,purple,small,1
1265,a purple rectangle is inside a grey square,rectangle,purple,small,inside,square,grey,medium,4
1266,there is a medium green pentagon above a small red rectangle,pentagon,green,medium,above,rectangle,red,small,2
1267,a medium yellow oval is positioned below a small green oval,oval,yellow,medium,below,oval,green,small,6
1268,one medium pink triangle is to the left of one small brown oval,triangle,pink,medium,to the left of,oval,brown,small,3
1269,a pink hexagon is below a pink circle,hexagon,pink,large,below,circle,pink,large,4
1270,a large brown triangle is positioned to the left of a medium pink triangle,triangle,brown,large,to the left of,triangle,pink,medium,6
1271,one large green oval is below one small purple circle,oval,green,large,below,circle,purple,small,3
1272,a medium blue square is positioned below a medium green diamond,square,blue,medium,below,diamond,green,medium,6
1273,a yellow oval is to the right of a blue pentagon,oval,yellow,large,to the right of,pentagon,blue,medium,4
1274,there is a medium brown hexagon below a medium orange square,hexagon,brown,medium,below,square,orange,medium,2
1275,a large green oval is above a small yellow oval,oval,green,large,above,oval,yellow,small,1
1276,a blue oval is above an orange diamond,oval,blue,small,above,diamond,orange,small,4
1277,one large green square is to the right of one medium yellow rectangle,square,green,large,to the right of,rectangle,yellow,medium,3
1278,a medium brown pentagon is positioned above a medium green oval,pentagon,brown,medium,above,oval,green,medium,6
1279,a small yellow rectangle is to the left of a large pink pentagon,rectangle,yellow,small,to the left of,pentagon,pink,large,1
1280,one medium purple square is to the left of one small purple square,square,purple,medium,to the left of,square,purple,small,3
1281,a medium circle is to the right of a medium square,circle,red,medium,to the right of,square,red,medium,5
1282,a red circle is above a green oval,circle,red,large,above,oval,green,small,4
1283,a large hexagon is to the right of a large hexagon,hexagon,orange,large,to the right of,hexagon,red,large,5
1284,a yellow hexagon is to the left of a blue square,hexagon,yellow,small,to the left of,square,blue,medium,4
1285,a medium green triangle is positioned above a small red hexagon,triangle,green,medium,above,hexagon,red,small,6
1286,a medium green diamond is positioned inside a large blue rectangle,diamond,green,medium,inside,rectangle,blue,large,6
1287,one large orange circle is below one small pink hexagon,circle,orange,large,below,hexagon,pink,small,3
1288,a blue oval is inside a yellow diamond,oval,blue,small,inside,diamond,yellow,medium,4
1289,there is a small grey hexagon inside a large orange pentagon,hexagon,grey,small,inside,pentagon,orange,large,2
1290,a red rectangle is to the right of a green diamond,rectangle,red,large,to the right of,diamond,green,medium,4
1291,one small red circle is to the left of one large grey rectangle,circle,red,small,to the left of,rectangle,grey,large,3
